country_region,date_bin,confirmed,new_confirmed
Norway,2020-03-09,868.6666666666666,778.5238095238095
Norway,2020-03-16,1769.5714285714287,900.904761904762
Norway,2020-03-23,3427.285714285714,1657.7142857142856
Norway,2020-03-30,5100.428571428572,1673.1428571428573
Norway,2020-04-06,5975.5,875.0714285714284
occupied Palestinian territory,2020-03-09,12.5,0
Oman,2020-02-24,8.5,0
Oman,2020-03-02,35.666666666666664,27.166666666666664
Oman,2020-03-09,28.5,-7.166666666666664
Oman,2020-03-16,48,19.5
Oman,2020-03-23,115.42857142857143,67.42857142857143
Oman,2020-03-30,234.14285714285714,118.71428571428571
Oman,2020-04-06,351,116.85714285714286
Others,2020-02-03,93,0
Others,2020-02-10,295.6,202.60000000000002
Others,2020-02-17,1118.4,822.8000000000001
Others,2020-02-24,1175,56.59999999999991
Others,2020-03-02,2101,926
Pakistan,2020-02-24,9,0
Pakistan,2020-03-02,13,4
Pakistan,2020-03-09,33.4,20.4
Pakistan,2020-03-16,447.42857142857144,414.02857142857147
Pakistan,2020-03-23,1225.142857142857,777.7142857142857
Pakistan,2020-03-30,2407.8571428571427,1182.7142857142856
Pakistan,2020-04-06,3900.5,1492.6428571428573
Palestine,2020-03-02,28.666666666666668,0
Panama,2020-03-09,25.2,0
Panama,2020-03-16,138.42857142857142,113.22857142857141
Panama,2020-03-23,574.2857142857143,435.8571428571429
Panama,2020-03-30,1373.857142857143,799.5714285714286
Panama,2020-04-06,2044,670.1428571428571
Papua New Guinea,2020-03-16,1,0
Papua New Guinea,2020-03-23,1,0
Papua New Guinea,2020-03-30,1,0
Papua New Guinea,2020-04-06,2,1
Paraguay,2020-03-02,3,0
Paraguay,2020-03-09,14,11
Paraguay,2020-03-16,15.333333333333334,1.333333333333334
Paraguay,2020-03-23,42,26.666666666666664
Paraguay,2020-03-30,81,39
Paraguay,2020-04-06,114,33
Peru,2020-03-02,4,0
Peru,2020-03-09,25.5,21.5
Peru,2020-03-16,213.85714285714286,188.35714285714286
Peru,2020-03-23,575.5714285714286,361.71428571428567
Peru,2020-03-30,1482,906.4285714285714
Peru,2020-04-06,2757.5,1275.5
Philippines,2020-01-20,0,0
Philippines,2020-01-27,3.25,3.25
Philippines,2020-02-03,15,11.75
Philippines,2020-02-10,69,54
Philippines,2020-03-02,7,-62
Philippines,2020-03-09,78.16666666666667,71.16666666666667
Philippines,2020-03-16,237.85714285714286,159.6904761904762
Philippines,2020-03-23,807.5714285714286,569.7142857142857
Philippines,2020-03-30,2561.714285714286,1754.1428571428573
Philippines,2020-04-06,3712,1150.2857142857142
Poland,2020-03-02,7.666666666666667,0
Poland,2020-03-09,68,60.333333333333336
Poland,2020-03-16,373.7142857142857,305.7142857142857
Poland,2020-03-23,1258.7142857142858,885
Poland,2020-03-30,2996.8571428571427,1738.1428571428569
Poland,2020-04-06,4630.5,1633.6428571428573
Portugal,2020-03-02,15.714285714285714,0
Portugal,2020-03-09,171.25,155.53571428571428
Portugal,2020-03-16,844.5714285714286,673.3214285714286
Portugal,2020-03-23,3765.8571428571427,2921.285714285714
Portugal,2020-03-30,8974.857142857143,5209
Portugal,2020-04-06,12086,3111.142857142857
Puerto Rico,2020-03-16,1.5,0
Qatar,2020-02-24,3.5,0
Qatar,2020-03-02,18,14.5
Qatar,2020-03-09,406,388
Qatar,2020-03-16,539.1666666666666,133.16666666666663
Qatar,2020-03-23,557,17.83333333333337
Qatar,2020-03-30,1037.4285714285713,480.42857142857133
Qatar,2020-04-06,1944.5,907.0714285714287
Republic of Ireland,2020-03-02,21,0
Republic of Korea,2020-03-09,7513,0
Republic of Moldova,2020-03-09,3,0
Republic of the Congo,2020-03-16,0.5,0
Reunion,2020-03-09,6.666666666666667,0
Reunion,2020-03-16,19.5,12.833333333333332
Romania,2020-02-24,4.666666666666667,0
Romania,2020-03-02,10.166666666666666,5.499999999999999
Romania,2020-03-09,92.4,82.23333333333333
Romania,2020-03-16,283.85714285714283,191.45714285714283
Romania,2020-03-23,1123.4285714285713,839.5714285714284
Romania,2020-03-30,2887.4285714285716,1764.0000000000002
Romania,2020-04-06,4237,1349.5714285714284
Russia,2020-01-27,24,0
Russia,2020-02-10,38,14
Russia,2020-03-02,18.25,-19.75
Russia,2020-03-09,53.75,35.5
Russia,2020-03-16,210.85714285714286,157.10714285714286
Russia,2020-03-23,895,684.1428571428571
Russia,2020-03-30,3538.1428571428573,2643.1428571428573
Russia,2020-04-06,6920,3381.8571428571427
Russian Federation,2020-03-09,10,0
Rwanda,2020-03-09,1,0
Rwanda,2020-03-16,16.2,15.2
Rwanda,2020-03-23,50.142857142857146,33.94285714285715
Rwanda,2020-03-30,86.57142857142857,36.42857142857142
Rwanda,2020-04-06,105,18.42857142857143
Saint Barthelemy,2020-03-02,15,0
Saint Barthelemy,2020-03-09,2,-13
Saint Kitts and Nevis,2020-03-23,2,0
Saint Kitts and Nevis,2020-03-30,8.571428571428571,6.571428571428571
Saint Kitts and Nevis,2020-04-06,10.5,1.9285714285714288
Saint Lucia,2020-03-09,3,0
Saint Lucia,2020-03-16,4.666666666666667,1.666666666666667
Saint Lucia,2020-03-23,3.857142857142857,-0.8095238095238098
Saint Lucia,2020-03-30,12.714285714285714,8.857142857142856
Saint Lucia,2020-04-06,14,1.2857142857142865
Saint Martin,2020-03-09,2,0
Saint Vincent and the Grenadines,2020-03-09,8,0
Saint Vincent and the Grenadines,2020-03-16,1,-7
Saint Vincent and the Grenadines,2020-03-23,1,0
Saint Vincent and the Grenadines,2020-03-30,3.142857142857143,2.142857142857143
Saint Vincent and the Grenadines,2020-04-06,7.5,4.357142857142858
San Marino,2020-02-24,2,0
San Marino,2020-03-02,28.5,26.5
San Marino,2020-03-09,88.6,60.099999999999994
San Marino,2020-03-16,183.8,95.20000000000002
San Marino,2020-03-23,208.71428571428572,24.91428571428571
San Marino,2020-03-30,245.28571428571428,36.571428571428555
San Marino,2020-04-06,272.5,27.214285714285722
Sao Tome and Principe,2020-04-06,4,0
Saudi Arabia,2020-03-02,9.666666666666666,0
Saudi Arabia,2020-03-09,78.6,68.93333333333332
Saudi Arabia,2020-03-16,330.1666666666667,251.5666666666667
Saudi Arabia,2020-03-23,978.1428571428571,647.9761904761904
Saudi Arabia,2020-03-30,1891.5714285714287,913.4285714285716
Saudi Arabia,2020-04-06,2700,808.4285714285713
Senegal,2020-03-02,9.75,0
Senegal,2020-03-09,22,12.25
Senegal,2020-03-16,44,22
Senegal,2020-03-23,108.57142857142857,64.57142857142857
Senegal,2020-03-30,195.71428571428572,87.14285714285715
Senegal,2020-04-06,231.5,35.78571428571428
Serbia,2020-03-02,4,0
Serbia,2020-03-09,41.25,37.25
Serbia,2020-03-16,119.14285714285714,77.89285714285714
Serbia,2020-03-23,453.85714285714283,334.71428571428567
Serbia,2020-03-30,1274.857142857143,821
Serbia,2020-04-06,2323.5,1048.642857142857
Seychelles,2020-03-09,2,0
Seychelles,2020-03-16,7.6,5.6
Seychelles,2020-03-23,7.285714285714286,-0.31428571428571406
Seychelles,2020-03-30,9.714285714285714,2.428571428571428
Seychelles,2020-04-06,11,1.2857142857142865
Sierra Leone,2020-03-30,2.8333333333333335,0
Sierra Leone,2020-04-06,6,3.1666666666666665
Singapore,2020-01-20,2.75,0
Singapore,2020-01-27,13.428571428571429,10.678571428571429
Singapore,2020-02-03,36.6,23.17142857142857
Singapore,2020-02-10,59.142857142857146,22.542857142857144
Singapore,2020-02-17,134.8,75.65714285714287
Singapore,2020-02-24,144.5,9.699999999999989
Singapore,2020-03-02,168.83333333333334,24.333333333333343
Singapore,2020-03-09,288.5,119.66666666666666
Singapore,2020-03-16,348.42857142857144,59.928571428571445
Singapore,2020-03-23,679.8571428571429,331.42857142857144
Singapore,2020-03-30,1066.5714285714287,386.7142857142858
Singapore,2020-04-06,1428,361.42857142857133
Slovakia,2020-03-02,4,0
Slovakia,2020-03-09,32.6,28.6
Slovakia,2020-03-16,123.28571428571429,90.68571428571428
Slovakia,2020-03-23,243.85714285714286,120.57142857142857
Slovakia,2020-03-30,418.7142857142857,174.85714285714286
Slovakia,2020-04-06,557.5,138.78571428571428
Slovenia,2020-03-02,16,0
Slovenia,2020-03-09,143.6,127.6
Slovenia,2020-03-16,371.1666666666667,227.5666666666667
Slovenia,2020-03-23,579.7142857142857,208.54761904761898
Slovenia,2020-03-30,886.2857142857143,306.57142857142867
Slovenia,2020-04-06,1040,153.71428571428567
Somalia,2020-03-16,2.3333333333333335,0
Somalia,2020-03-23,2,-0.3333333333333335
Somalia,2020-03-30,5.571428571428571,3.571428571428571
Somalia,2020-04-06,7.5,1.9285714285714288
South Africa,2020-03-02,3,0
South Africa,2020-03-09,30,27
South Africa,2020-03-16,184.33333333333334,154.33333333333334
South Africa,2020-03-23,889.8571428571429,705.5238095238095
South Africa,2020-03-30,1466.5714285714287,576.7142857142858
South Africa,2020-04-06,1717.5,250.92857142857133
South Korea,2020-01-20,1.8,0
South Korea,2020-01-27,9.857142857142858,8.057142857142857
South Korea,2020-02-03,26.2,16.34285714285714
South Korea,2020-02-10,39.2,13.000000000000004
South Korea,2020-02-17,239.16666666666666,199.96666666666664
South Korea,2020-02-24,2008.5714285714287,1769.404761904762
South Korea,2020-03-02,6025.428571428572,4016.857142857143
South Korea,2020-03-09,7478,1452.5714285714284
South Sudan,2020-03-30,1,0
South Sudan,2020-04-06,1.5,0.5
Spain,2020-01-27,8,0
Spain,2020-02-03,12,4
Spain,2020-02-10,20,8
Spain,2020-02-24,32.5,12.5
Spain,2020-03-02,334.14285714285717,301.64285714285717
Spain,2020-03-09,4457.166666666667,4123.02380952381
Spain,2020-03-16,18278.571428571428,13821.40476190476
Spain,2020-03-23,57340.857142857145,39062.28571428572
Spain,2020-03-30,111010.71428571429,53669.857142857145
Spain,2020-04-06,139308.5,28297.78571428571
Sri Lanka,2020-01-27,2.4,0
Sri Lanka,2020-02-03,31,28.6
Sri Lanka,2020-03-09,9.75,-21.25
Sri Lanka,2020-03-16,59.285714285714285,49.535714285714285
Sri Lanka,2020-03-23,106.14285714285714,46.857142857142854
Sri Lanka,2020-03-30,151.85714285714286,45.71428571428572
Sri Lanka,2020-04-06,181.5,29.64285714285714
St. Martin,2020-03-09,2,0
Sudan,2020-03-09,2.5,0
Sudan,2020-03-16,5,2.5
Sudan,2020-03-23,3.5714285714285716,-1.4285714285714284
Sudan,2020-03-30,8.571428571428571,5
Sudan,2020-04-06,13,4.428571428571429
Suriname,2020-03-09,6,0
Suriname,2020-03-16,6.5,0.5
Suriname,2020-03-23,7.428571428571429,0.9285714285714288
Suriname,2020-03-30,9.571428571428571,2.1428571428571423
Suriname,2020-04-06,10,0.4285714285714288
Sweden,2020-01-27,13,0
Sweden,2020-02-24,10.5,-2.5
Sweden,2020-03-02,90,79.5
Sweden,2020-03-09,749.8333333333334,659.8333333333334
Sweden,2020-03-16,1477.7142857142858,727.8809523809524
Sweden,2020-03-23,2844.8571428571427,1367.1428571428569
Sweden,2020-03-30,5483.142857142857,2638.285714285714
Sweden,2020-04-06,7449.5,1966.3571428571431
Switzerland,2020-02-24,15.75,0
Switzerland,2020-03-02,160.14285714285714,144.39285714285714
Switzerland,2020-03-09,1813.4,1653.257142857143
Switzerland,2020-03-16,4857.666666666667,3044.266666666667
Switzerland,2020-03-23,11887.57142857143,7029.904761904762
Switzerland,2020-03-30,18619,6731.428571428571
Switzerland,2020-04-06,21955,3336
Syria,2020-03-16,1,0
Syria,2020-03-23,4.428571428571429,3.428571428571429
Syria,2020-03-30,13.857142857142858,9.428571428571429
Syria,2020-04-06,19,5.142857142857142
Taipei and environs,2020-03-09,47,0
Taiwan,2020-01-20,2.4,0
Taiwan,2020-01-27,14,11.6
Taiwan,2020-02-03,40.25,26.25
Taiwan,2020-02-10,18.666666666666668,-21.583333333333332
Taiwan,2020-02-17,34.2,15.533333333333335
Taiwan,2020-02-24,39.666666666666664,5.4666666666666615
Taiwan,2020-03-02,60.8,21.133333333333333
Taiwan,2020-03-09,45,-15.799999999999997
Taiwan*,2020-03-09,64.75,0
Taiwan*,2020-03-16,115.57142857142857,50.82142857142857
Taiwan*,2020-03-23,249.28571428571428,133.71428571428572
Taiwan*,2020-03-30,337.42857142857144,88.14285714285717
Taiwan*,2020-04-06,374.5,37.071428571428555
Tanzania,2020-03-16,7,0
Tanzania,2020-03-23,12.857142857142858,5.857142857142858
Tanzania,2020-03-30,20,7.142857142857142
Tanzania,2020-04-06,24,4
Thailand,2020-01-20,5,0
Thailand,2020-01-27,25.2,20.2
Thailand,2020-02-03,98,72.8
Thailand,2020-02-10,66.33333333333333,-31.66666666666667
Thailand,2020-02-17,93.33333333333333,27
Thailand,2020-02-24,48.4,-44.93333333333333
Thailand,2020-03-02,93.5,45.1
Thailand,2020-03-09,90.6,-2.9000000000000057
Thailand,2020-03-16,305.7142857142857,215.11428571428573
Thailand,2020-03-23,1042.2857142857142,736.5714285714284
Thailand,2020-03-30,1862.142857142857,819.8571428571429
Thailand,2020-04-06,2239,376.8571428571429
The Bahamas,2020-03-16,1.5,0
The Gambia,2020-03-16,0.5,0
Timor-Leste,2020-03-16,1,0
Timor-Leste,2020-03-23,1,0
Timor-Leste,2020-03-30,1,0
Timor-Leste,2020-04-06,1,0
Togo,2020-03-02,3.5,0
Togo,2020-03-09,3.5,0
Togo,2020-03-16,13.666666666666666,10.166666666666666
Togo,2020-03-23,22.714285714285715,9.04761904761905
Togo,2020-03-30,37.714285714285715,15
Togo,2020-04-06,61.5,23.785714285714285
Trinidad and Tobago,2020-03-09,4,0
Trinidad and Tobago,2020-03-16,22.166666666666668,18.166666666666668
Trinidad and Tobago,2020-03-23,64.42857142857143,42.26190476190476
Trinidad and Tobago,2020-03-30,94,29.57142857142857
Trinidad and Tobago,2020-04-06,106,12
Tunisia,2020-03-02,4,0
Tunisia,2020-03-09,23.666666666666668,19.666666666666668
Tunisia,2020-03-16,43,19.333333333333332
Tunisia,2020-03-23,198.57142857142858,155.57142857142858
Tunisia,2020-03-30,458,259.42857142857144
Tunisia,2020-04-06,609.5,151.5
Turkey,2020-03-09,6,0
Turkey,2020-03-16,374.2857142857143,368.2857142857143
Turkey,2020-03-23,4540,4165.714285714285
Turkey,2020-03-30,18585.14285714286,14045.142857142859
Turkey,2020-04-06,32163,13577.857142857141
Uganda,2020-03-16,1,0
Uganda,2020-03-23,18.857142857142858,17.857142857142858
Uganda,2020-03-30,44.857142857142854,25.999999999999996
Uganda,2020-04-06,52,7.142857142857146
UK,2020-01-27,7,0
UK,2020-02-03,9,2
UK,2020-02-10,41.333333333333336,32.333333333333336
UK,2020-02-24,26.6,-14.733333333333334
UK,2020-03-02,133.28571428571428,106.68571428571428
UK,2020-03-09,351.5,218.21428571428572
Ukraine,2020-03-02,10,0
Ukraine,2020-03-09,4.5,-5.5
Ukraine,2020-03-16,33.333333333333336,28.833333333333336
Ukraine,2020-03-23,236,202.66666666666666
Ukraine,2020-03-30,927,691
Ukraine,2020-04-06,1390.5,463.5
United Arab Emirates,2020-01-27,11.5,0
United Arab Emirates,2020-02-03,14,2.5
United Arab Emirates,2020-02-10,25.5,11.5
United Arab Emirates,2020-02-17,78,52.5
United Arab Emirates,2020-02-24,41,-37
United Arab Emirates,2020-03-02,82.33333333333333,41.33333333333333
United Arab Emirates,2020-03-09,100.2,17.866666666666674
United Arab Emirates,2020-03-16,149.16666666666666,48.966666666666654
United Arab Emirates,2020-03-23,365,215.83333333333334
United Arab Emirates,2020-03-30,1097.2857142857142,732.2857142857142
United Arab Emirates,2020-04-06,2217.5,1120.2142857142858
United Kingdom,2020-03-09,1335.6666666666667,0
United Kingdom,2020-03-16,3384.285714285714,2048.6190476190477
United Kingdom,2020-03-23,12597,9212.714285714286
United Kingdom,2020-03-30,34510.57142857143,21913.571428571428
United Kingdom,2020-04-06,54114,19603.428571428572
Uruguay,2020-03-09,8,0
Uruguay,2020-03-16,72.14285714285714,64.14285714285714
Uruguay,2020-03-23,220.28571428571428,148.14285714285714
Uruguay,2020-03-30,357.85714285714283,137.57142857142856
Uruguay,2020-04-06,415,57.14285714285717
US,2020-01-20,2.2,0
US,2020-01-27,27.833333333333332,25.633333333333333
US,2020-02-03,65.66666666666667,37.83333333333334
US,2020-02-10,22,-43.66666666666667
US,2020-02-17,60,38
US,2020-02-24,51.42857142857143,-8.57142857142857
US,2020-03-02,309,257.57142857142856
US,2020-03-09,1790.4285714285713,1481.4285714285713
US,2020-03-16,15851.285714285714,14060.857142857143
US,2020-03-23,87295,71443.71428571429
US,2020-03-30,246906,159611
US,2020-04-06,381445,134539
Uzbekistan,2020-03-09,1,0
Uzbekistan,2020-03-16,24.714285714285715,23.714285714285715
Uzbekistan,2020-03-23,81,56.285714285714285
Uzbekistan,2020-03-30,220.28571428571428,139.28571428571428
Uzbekistan,2020-04-06,488.5,268.2142857142857
Vatican City,2020-03-02,4,0
Venezuela,2020-03-09,6,0
Venezuela,2020-03-16,51.666666666666664,45.666666666666664
Venezuela,2020-03-23,100.57142857142857,48.904761904761905
Venezuela,2020-03-30,146.57142857142858,46.000000000000014
Venezuela,2020-04-06,165,18.428571428571416
Viet Nam,2020-03-09,31,0
Vietnam,2020-01-20,2,0
Vietnam,2020-01-27,3.6666666666666665,1.6666666666666665
Vietnam,2020-02-03,23.333333333333332,19.666666666666664
Vietnam,2020-02-10,57.333333333333336,34
Vietnam,2020-02-17,64,6.666666666666664
Vietnam,2020-02-24,176,112
Vietnam,2020-03-02,39,-137
Vietnam,2020-03-09,58.25,19.25
Vietnam,2020-03-16,83.57142857142857,25.32142857142857
Vietnam,2020-03-23,153.71428571428572,70.14285714285715
Vietnam,2020-03-30,226.28571428571428,72.57142857142856
Vietnam,2020-04-06,247,20.714285714285722
West Bank and Gaza,2020-03-23,95.5,0
West Bank and Gaza,2020-03-30,168.28571428571428,72.78571428571428
West Bank and Gaza,2020-04-06,257.5,89.21428571428572
Western Sahara,2020-03-30,4,0
Western Sahara,2020-04-06,4,0
Zambia,2020-03-16,3.6666666666666665,0
Zambia,2020-03-23,16.142857142857142,12.476190476190476
Zambia,2020-03-30,37.42857142857143,21.28571428571429
Zambia,2020-04-06,39,1.5714285714285694
Zimbabwe,2020-03-16,2.3333333333333335,0
Zimbabwe,2020-03-23,4.428571428571429,2.0952380952380953
Zimbabwe,2020-03-30,8.428571428571429,4
Zimbabwe,2020-04-06,10.5,2.071428571428571
